889.669312	0.002625	0.100006
894.504517	0.035522	0.100006
906.372620	0.129150	0.100006
899.779175	0.077148	0.100006
890.108887	0.000854	0.100006
890.548523	0.004333	0.100006
897.141785	0.056335	0.100006
907.251709	0.136108	0.100006
898.460510	0.066772	0.100006
894.064880	0.032043	0.100006
885.713318	0.033813	0.100006
875.163818	0.117065	0.100006
872.526489	0.137878	0.100006
873.845215	0.127441	0.100006
885.713318	0.033813	0.100006
884.834229	0.040771	0.100006
895.383606	0.042480	0.100006
857.141785	0.259216	0.100006
862.856079	0.214172	0.100006
862.416626	0.217590	0.100006
873.845215	0.127441	0.100006
882.636414	0.058105	0.100006
894.064880	0.032043	0.100006
913.845093	0.188110	0.100006
927.911011	0.299072	0.100006
920.878113	0.243591	0.100006
936.702209	0.368469	0.200012
926.152771	0.285217	0.200012
898.020874	0.063293	0.200012
910.328613	0.160400	0.200012
913.405518	0.184631	0.200012
903.735229	0.108337	0.200012
890.987976	0.007812	0.200012
865.493530	0.193359	0.200012
885.273682	0.037292	0.200012
909.888977	0.156921	0.200012
914.724182	0.195068	0.200012
894.943970	0.039001	0.200012
887.031982	0.023438	0.200012
897.581421	0.059814	0.100006
907.691284	0.139587	0.100006
925.273682	0.278320	0.200012
932.306580	0.333801	0.200012
927.911011	0.299072	0.200012
971.867004	0.645874	0.200012
911.647278	0.170776	0.200012
881.757202	0.065002	0.200012
859.339722	0.241882	0.200012
854.944092	0.276550	0.200012
877.801208	0.096252	0.200012
887.911072	0.016479	0.200012
890.108887	0.000854	0.200012
890.987976	0.007812	0.200012
878.240723	0.092773	0.200012
854.944092	0.276550	0.200012
856.262817	0.266174	0.200012
878.680298	0.089294	0.200012
892.746216	0.021667	0.200012
899.339600	0.073669	0.200012
881.317688	0.068481	0.200012
872.966125	0.134399	0.200012
872.086914	0.141296	0.200012
869.010010	0.165588	0.200012
871.647278	0.144775	0.200012
876.043030	0.110107	0.200012
885.713318	0.033813	0.200012
887.471497	0.019958	0.200012
887.031982	0.023438	0.200012
881.317688	0.068481	0.200012
881.757202	0.065002	0.200012
879.559387	0.082397	0.200012
880.878113	0.071960	0.200012
880.438477	0.075439	0.200012
889.669312	0.002625	0.200012
890.987976	0.007812	0.200012
894.504517	0.035522	0.200012
894.064880	0.032043	0.200012
889.229675	0.006104	0.200012
884.834229	0.040771	0.200012
886.592407	0.026855	0.200012
889.669312	0.002625	0.200012
893.625427	0.028625	0.200012
895.823120	0.045959	0.200012
893.185791	0.025146	0.200012
891.867126	0.014709	0.200012
894.504517	0.035522	0.200012
886.592407	0.026855	0.200012
906.812073	0.132629	0.200012
901.976990	0.094482	0.200012
887.471497	0.019958	0.200012
886.152771	0.030334	0.200012
894.943970	0.039001	0.200012
895.383606	0.042480	0.200012
900.218811	0.080627	0.200012
890.108887	0.000854	0.200012
883.515503	0.051147	0.200012
881.757202	0.065002	0.200012
889.669312	0.002625	0.200012
898.460510	0.066772	0.200012
886.592407	0.026855	0.200012
886.592407	0.026855	0.200012
872.526489	0.137878	0.200012
883.075928	0.054626	0.200012
875.163818	0.117065	0.200012
869.010010	0.165588	0.200012
880.438477	0.075439	0.200012
890.987976	0.007812	0.200012
884.834229	0.040771	0.200012
874.284729	0.123962	0.200012
902.416626	0.097961	0.200012
893.185791	0.025146	0.200012
872.526489	0.137878	0.200012
877.801208	0.096252	0.200012
890.548523	0.004333	0.200012
893.185791	0.025146	0.200012
905.053894	0.118774	0.200012
904.174805	0.111816	0.200012
903.295715	0.104919	0.200012
901.976990	0.094482	0.200012
891.427612	0.011292	0.200012
886.152771	0.030334	0.200012
887.911072	0.016479	0.200012
891.867126	0.014709	0.200012
901.537415	0.091003	0.200012
881.317688	0.068481	0.200012
910.328613	0.160400	0.200012
891.867126	0.014709	0.200012
891.867126	0.014709	0.200012
883.955017	0.047668	0.200012
882.636414	0.058105	0.200012
887.031982	0.023438	0.200012
890.548523	0.004333	0.200012
895.823120	0.045959	0.200012
895.383606	0.042480	0.200012
895.383606	0.042480	0.200012
889.229675	0.006104	0.200012
882.636414	0.058105	0.200012
879.559387	0.082397	0.200012
879.559387	0.082397	0.200012
886.152771	0.030334	0.200012
893.625427	0.028625	0.200012
888.350586	0.013000	0.200012
900.218811	0.080627	0.200012
887.471497	0.019958	0.200012
885.273682	0.037292	0.200012
880.438477	0.075439	0.200012
882.636414	0.058105	0.200012
880.878113	0.071960	0.200012
887.911072	0.016479	0.200012
893.625427	0.028625	0.200012
904.174805	0.111816	0.200012
901.537415	0.091003	0.200012
883.075928	0.054626	0.200012
882.196777	0.061584	0.200012
879.119873	0.085815	0.200012
879.119873	0.085815	0.200012
859.339722	0.241882	0.200012
859.339722	0.241882	0.200012
875.603394	0.113586	0.200012
881.757202	0.065002	0.200012
875.603394	0.113586	0.200012
863.735291	0.207214	0.200012
868.130920	0.172546	0.200012
883.075928	0.054626	0.200012
898.900085	0.070190	0.200012
910.328613	0.160400	0.200012
913.405518	0.184631	0.200012
902.416626	0.097961	0.200012
879.119873	0.085815	0.200012
867.251770	0.179443	0.200012
878.240723	0.092773	0.200012
887.031982	0.023438	0.200012
889.669312	0.002625	0.200012
890.108887	0.000854	0.200012
867.251770	0.179443	0.200012
867.691284	0.176025	0.200012
908.130920	0.143066	0.200012
919.119812	0.229736	0.200012
870.768188	0.151733	0.200012
894.064880	0.032043	0.200012
908.130920	0.143066	0.200012
887.911072	0.016479	0.200012
887.471497	0.019958	0.200012
895.383606	0.042480	0.200012
911.647278	0.170776	0.200012
895.383606	0.042480	0.200012
883.515503	0.051147	0.200012
875.163818	0.117065	0.200012
880.878113	0.071960	0.200012
892.306580	0.018188	0.200012
906.372620	0.129150	0.200012
907.691284	0.139587	0.200012
909.888977	0.156921	0.200012
909.009888	0.149963	0.200012
894.943970	0.039001	0.200012
878.680298	0.089294	0.200012
857.141785	0.259216	0.200012
866.812195	0.182922	0.200012
879.999023	0.078918	0.200012
891.867126	0.014709	0.200012
887.031982	0.023438	0.200012
899.779175	0.077148	0.200012
882.636414	0.058105	0.200012
887.031982	0.023438	0.200012
890.548523	0.004333	0.200012
910.328613	0.160400	0.200012
893.185791	0.025146	0.200012
873.405579	0.130920	0.200012
829.449585	0.477722	0.200012
804.394714	0.675415	0.200012
801.317688	0.699646	0.100006
817.141907	0.574829	0.200012
856.702271	0.262695	0.200012
883.075928	0.054626	0.200012
906.812073	0.132629	0.200012
923.075928	0.260925	0.200012
919.119812	0.229736	0.200012
930.108826	0.316467	0.200012
912.966003	0.181213	0.200012
891.867126	0.014709	0.200012
867.251770	0.179443	0.200012
867.251770	0.179443	0.200012
890.548523	0.004333	0.200012
909.888977	0.156921	0.200012
919.999023	0.236694	0.200012
938.460388	0.382324	0.200012
917.361572	0.215881	0.200012
929.229675	0.309509	0.200012
912.086914	0.174255	0.200012
924.834106	0.274841	0.200012
913.845093	0.188110	0.200012
920.438477	0.240173	0.200012
